,Id_IE,Nombre_IE,Correo_IE,Telefono_IE,Descrip_IE,Estado_IE,Tipo_IE
112,4a0f59fe-74f4-11ed-be5f-0242ac1c000c,Instituto Beatriz Roca,beatriz.roca@hotmail.com,0968697615,Perspiciatis unde distinctio officiis error doloribus. Facilis ipsum illo adipisci magni velit.,Inactivo,Urbano
113,4a0f5a76-74f4-11ed-be5f-0242ac1c000c,Instituto Encarnacion Diaz,encarnacion.diaz@hotmail.com,0982131073,Consequatur nobis odio aperiam voluptatem sint. Tempore id consequatur porro quisquam laboriosam.,Inactivo,Rural
114,4a0f5af8-74f4-11ed-be5f-0242ac1c000c,Instituto Bibiana Morales,bibiana.morales@hotmail.com,0964681896,Odio deleniti quibusdam laborum consequuntur distinctio.,Activo,Rural
115,4a0f5b84-74f4-11ed-be5f-0242ac1c000c,Instituto Sonia Gargallo,sonia.gargallo@hotmail.com,0908454101,Quia consectetur vel voluptas aliquid fuga. Maiores quidem officia eligendi aut harum id quod. Vitae eius suscipit ipsum officiis laudantium velit sit.,Activo,Rural
116,4a0f5c10-74f4-11ed-be5f-0242ac1c000c,Universidad Olivia Ferrera,olivia.ferrera@hotmail.com,0905883719,Quibusdam animi quas nostrum rem. Perferendis consequatur nihil nam. Nulla ipsam consequatur architecto temporibus architecto qui.,Inactivo,Rural
117,4a0f5ca6-74f4-11ed-be5f-0242ac1c000c,Universidad Matilde Niño,matilde.niño@hotmail.com,0990465026,Rem quo delectus ex laborum voluptate inventore molestias. Esse assumenda reiciendis ipsa facere praesentium ipsum praesentium.,Activo,Rural
118,4a0f5d32-74f4-11ed-be5f-0242ac1c000c,Universidad Lina Ayllón,lina.ayllón@hotmail.com,0937921111,Consectetur optio quibusdam necessitatibus architecto ipsam modi nemo.,Activo,Urbano
119,4a0f5dc8-74f4-11ed-be5f-0242ac1c000c,Instituto Santos Montesinos,santos.montesinos@hotmail.com,0985553707,Aperiam ea dignissimos delectus odio labore. Provident iusto soluta ab amet dolorem asperiores maiores. Tenetur excepturi nemo corrupti quae totam.,Inactivo,Rural
120,4a0f5e4a-74f4-11ed-be5f-0242ac1c000c,Universidad Celia Bayo,celia.bayo@hotmail.com,0994153053,Libero voluptatibus totam atque inventore dolore. Consequatur assumenda quisquam voluptas. Placeat voluptas voluptatibus reprehenderit ex.,Activo,Urbano
121,4a0f5ed6-74f4-11ed-be5f-0242ac1c000c,Universidad Nicolás Catalán,nicolás.catalán@hotmail.com,0962649336,Repellendus id maxime labore est perspiciatis porro. Quaerat aliquam quis.,Activo,Rural
122,4a0f5fd0-74f4-11ed-be5f-0242ac1c000c,Universidad Herminia Jáuregui,herminia.jáuregui@hotmail.com,0903257514,Architecto laboriosam ab sequi esse facilis rem.,Inactivo,Rural
123,4a0f6066-74f4-11ed-be5f-0242ac1c000c,Universidad Macario Medina,macario.medina@hotmail.com,0917344154,Culpa harum rerum facere qui omnis suscipit id.,Activo,Rural
124,4a0f60e8-74f4-11ed-be5f-0242ac1c000c,Universidad Aurelio Bustamante,aurelio.bustamante@hotmail.com,0974479764,Iste odit veniam beatae sunt corrupti ab. Voluptatibus commodi ab eos voluptatum.,Inactivo,Rural
125,4a0f6160-74f4-11ed-be5f-0242ac1c000c,Universidad Azeneth Roldan,azeneth.roldan@hotmail.com,0918861702,Maxime praesentium sequi eos iure quaerat. Repellat voluptatem commodi quaerat totam quam.,Inactivo,Rural
126,4a0f61ce-74f4-11ed-be5f-0242ac1c000c,Instituto Teodora Larrañaga,teodora.larrañaga@hotmail.com,0900494358,Culpa excepturi aut nemo quo odio minima. Dolorum commodi odio alias velit saepe nobis.,Activo,Urbano
127,4a0f6246-74f4-11ed-be5f-0242ac1c000c,Instituto Rufina Mateo,rufina.mateo@hotmail.com,0988314013,Similique aspernatur necessitatibus dicta fugiat inventore. Quis repellendus animi illo perspiciatis ipsa vel assumenda. Blanditiis sed porro.,Activo,Urbano
128,4a0f62d2-74f4-11ed-be5f-0242ac1c000c,Universidad José Mari Maza,josé mari.maza@hotmail.com,0967628578,Tempora sunt earum quidem aliquid excepturi veniam. Omnis quisquam magnam officia. Dolore necessitatibus minus debitis consequatur voluptatum quaerat.,Activo,Rural
129,4a0f635e-74f4-11ed-be5f-0242ac1c000c,Instituto Crescencia Neira,crescencia.neira@hotmail.com,0999224941,Nostrum incidunt quia. Ipsam ipsum ab praesentium atque.,Inactivo,Rural
130,4a0f63ea-74f4-11ed-be5f-0242ac1c000c,Instituto Andrés Ruiz,andrés.ruiz@hotmail.com,0901544944,Soluta minus cumque quidem voluptatibus. Ratione corporis quaerat ducimus atque.,Activo,Urbano
131,4a0f646c-74f4-11ed-be5f-0242ac1c000c,Instituto Nando Cerezo,nando.cerezo@hotmail.com,0909673328,Ut reprehenderit assumenda harum provident quod. Velit corporis saepe quaerat officiis voluptas hic.,Inactivo,Rural
132,4a0f6502-74f4-11ed-be5f-0242ac1c000c,Universidad Celso Perelló,celso.perelló@hotmail.com,0900071100,Repellat odit in. Qui veniam qui dolore incidunt officiis nisi perspiciatis.,Inactivo,Urbano
133,4a0f6598-74f4-11ed-be5f-0242ac1c000c,Instituto Salomé Antón,salomé.antón@hotmail.com,0908465765,Eveniet eos sed sunt non. Voluptatum fugit iste quibusdam.,Activo,Rural
134,4a0f6624-74f4-11ed-be5f-0242ac1c000c,Universidad Victoria Gomis,victoria.gomis@hotmail.com,0912258246,Culpa voluptatem eligendi ipsum aut nulla itaque. Dolore sint nemo architecto praesentium. Reprehenderit praesentium placeat.,Inactivo,Urbano
135,4a0f66ba-74f4-11ed-be5f-0242ac1c000c,Universidad Miguela Menéndez,miguela.menéndez@hotmail.com,0994564245,Unde quibusdam eos nemo. Incidunt voluptatem vitae quae minus aspernatur.,Activo,Urbano
136,4a0f673c-74f4-11ed-be5f-0242ac1c000c,Universidad Amanda Figueras,amanda.figueras@hotmail.com,0929806643,Expedita harum molestias a voluptates. Enim numquam iure nam enim voluptatum.,Activo,Urbano
137,4a0f67d2-74f4-11ed-be5f-0242ac1c000c,Instituto Marc Verdugo,marc.verdugo@hotmail.com,0976549409,Ipsum maxime quam nesciunt minima provident quas. Commodi exercitationem ut nam magnam. A qui maiores facere dolores. Eum est beatae.,Activo,Rural
138,4a0f6868-74f4-11ed-be5f-0242ac1c000c,Instituto Roxana Carrasco,roxana.carrasco@hotmail.com,0923008695,Distinctio odio aliquid nostrum a quaerat nesciunt. Nemo aut alias velit.,Inactivo,Urbano
139,4a0f68e0-74f4-11ed-be5f-0242ac1c000c,Universidad Concha Bonilla,concha.bonilla@hotmail.com,0901675600,Quod id sed voluptatibus laboriosam aut. Inventore recusandae temporibus quam pariatur eum.,Inactivo,Rural
140,4a0f696c-74f4-11ed-be5f-0242ac1c000c,Universidad Francisca Murcia,francisca.murcia@hotmail.com,0955443842,Minima provident illum at. Perferendis vitae ut laboriosam.,Activo,Urbano
141,4a0f6a02-74f4-11ed-be5f-0242ac1c000c,Universidad Marino Exposito,marino.exposito@hotmail.com,0998378926,Nobis laboriosam quo tenetur. Sunt earum nobis sunt illum ducimus explicabo.,Inactivo,Urbano
142,4a0f6aa2-74f4-11ed-be5f-0242ac1c000c,Universidad Eliseo Español,eliseo.español@hotmail.com,0943066620,Dolorem sequi sunt perspiciatis voluptatum in. Quaerat totam repellat ut dolores ea.,Activo,Urbano
143,4a0f6b1a-74f4-11ed-be5f-0242ac1c000c,Instituto Che Arco,che.arco@hotmail.com,0977457629,Exercitationem tempore tenetur ratione maiores expedita cupiditate atque.,Inactivo,Urbano
144,4a0f6b88-74f4-11ed-be5f-0242ac1c000c,Universidad Reina Alcalde,reina.alcalde@hotmail.com,0966947372,Commodi fugit asperiores dicta similique id. Eligendi distinctio id quas consequuntur laborum similique. Nemo repellendus molestiae officiis sint laudantium odit.,Activo,Rural
145,4a0f6c14-74f4-11ed-be5f-0242ac1c000c,Instituto Cloe Guerra,cloe.guerra@hotmail.com,0908561617,Aliquid dolor expedita necessitatibus.,Inactivo,Rural
146,4a0f6c82-74f4-11ed-be5f-0242ac1c000c,Instituto Nicolasa Oliver,nicolasa.oliver@hotmail.com,0916167566,Ut harum eligendi asperiores provident molestiae laborum. Voluptatem sint eaque.,Inactivo,Rural
147,4a0f6cfa-74f4-11ed-be5f-0242ac1c000c,Universidad Maximiliano Narváez,maximiliano.narváez@hotmail.com,0958851772,Veritatis dolorum incidunt voluptatibus reiciendis deserunt. Recusandae veritatis magnam recusandae minus perspiciatis.,Activo,Rural
148,4a0f6d86-74f4-11ed-be5f-0242ac1c000c,Universidad Mamen Llamas,mamen.llamas@hotmail.com,0948979553,Assumenda aperiam expedita ad est pariatur. Provident facere nobis enim iusto similique consectetur. Similique aut temporibus eos saepe facilis.,Inactivo,Rural
149,4a0f6e30-74f4-11ed-be5f-0242ac1c000c,Universidad Margarita Oller,margarita.oller@hotmail.com,0934567437,Deserunt reiciendis fugit tenetur inventore. Officia tenetur magnam rerum dolore.,Activo,Rural
150,4a0f6ec6-74f4-11ed-be5f-0242ac1c000c,Instituto Albano Prieto,albano.prieto@hotmail.com,0959543272,Ad debitis voluptates eum voluptas. Rerum rem exercitationem rem ipsum quidem. Nisi commodi libero recusandae numquam.,Inactivo,Urbano
151,4a0f6f52-74f4-11ed-be5f-0242ac1c000c,Universidad Omar Diez,omar.diez@hotmail.com,0903707596,Consectetur magni numquam impedit impedit alias dolorum. Ipsam iusto maiores voluptate et architecto necessitatibus.,Inactivo,Rural
152,4a0f6fde-74f4-11ed-be5f-0242ac1c000c,Universidad Heriberto Boada,heriberto.boada@hotmail.com,0920997708,Possimus qui aspernatur reprehenderit voluptatem soluta. Magni in fuga architecto adipisci adipisci corporis beatae. Iste pariatur repellat velit incidunt.,Activo,Urbano
153,4a0f7060-74f4-11ed-be5f-0242ac1c000c,Instituto Odalys Guijarro,odalys.guijarro@hotmail.com,0940989149,Hic inventore nulla dolore. Blanditiis sit deleniti quaerat. Earum laboriosam placeat consectetur cumque facilis.,Activo,Urbano
154,4a0f70ec-74f4-11ed-be5f-0242ac1c000c,Universidad Desiderio Lumbreras,desiderio.lumbreras@hotmail.com,0929252997,Veritatis cupiditate temporibus blanditiis repellendus quisquam. At esse quisquam eveniet nostrum ipsa rem. Tenetur perspiciatis vero aspernatur.,Activo,Rural
155,4a0f7178-74f4-11ed-be5f-0242ac1c000c,Instituto Eloísa Galan,eloísa.galan@hotmail.com,0903555636,Dolorem placeat ut voluptates perferendis voluptates. Sunt omnis earum atque.,Inactivo,Urbano
156,4a0f7204-74f4-11ed-be5f-0242ac1c000c,Instituto Reina Segovia,reina.segovia@hotmail.com,0937190421,Illo accusamus excepturi delectus. Magnam pariatur saepe similique inventore neque. Sint fuga magnam corporis alias cupiditate. Aut exercitationem numquam cumque quasi voluptates quidem.,Activo,Urbano
157,4a0f75b0-74f4-11ed-be5f-0242ac1c000c,Instituto Eligio Benitez,eligio.benitez@hotmail.com,0974260582,Ratione amet accusantium cum odio. Neque soluta totam nostrum animi magni voluptate. Iste quae illo id repellat ipsam consequatur.,Activo,Urbano
158,4a0f7682-74f4-11ed-be5f-0242ac1c000c,Instituto Máximo Casals,máximo.casals@hotmail.com,0940670155,Consectetur nihil commodi. Molestias temporibus nihil architecto impedit expedita. Laborum voluptas praesentium in temporibus distinctio occaecati. Magnam impedit quisquam sint qui magnam.,Activo,Urbano
159,4a0f7718-74f4-11ed-be5f-0242ac1c000c,Universidad Apolinar Poza,apolinar.poza@hotmail.com,0928258594,Eius fuga at quo dignissimos id aut. Minima ullam laboriosam libero repellendus cumque.,Activo,Rural
160,4a0f7790-74f4-11ed-be5f-0242ac1c000c,Universidad Álvaro Villanueva,álvaro.villanueva@hotmail.com,0930642896,Facilis accusamus eos nostrum amet. Velit praesentium nobis amet enim tenetur voluptatem. Eligendi sint architecto ex voluptas blanditiis occaecati.,Activo,Urbano
161,4a0f7808-74f4-11ed-be5f-0242ac1c000c,Instituto Ricarda Bravo,ricarda.bravo@hotmail.com,0981585072,Voluptatum rerum placeat quaerat amet. Praesentium expedita culpa nihil.,Inactivo,Urbano
162,4a0f7880-74f4-11ed-be5f-0242ac1c000c,Universidad Rosa María Company,rosa maría.company@hotmail.com,0981632568,Aut quo numquam dignissimos soluta. Vitae eligendi incidunt mollitia molestias. At eligendi nisi a voluptatem iure at.,Activo,Urbano
163,4a0f78ee-74f4-11ed-be5f-0242ac1c000c,Instituto Atilio Ribes,atilio.ribes@hotmail.com,0996883399,Voluptate quis modi porro. Reprehenderit illo atque libero. Et officia reiciendis blanditiis.,Activo,Urbano
164,4a0f7970-74f4-11ed-be5f-0242ac1c000c,Universidad Joan Linares,joan.linares@hotmail.com,0949320279,Quia quasi nesciunt tenetur. Maxime quia enim vel nesciunt debitis laudantium. Temporibus non aliquam hic.,Activo,Rural
165,4a0f79de-74f4-11ed-be5f-0242ac1c000c,Instituto Aitor Blasco,aitor.blasco@hotmail.com,0949363590,Fuga quia quasi esse laborum dicta sunt. Atque nemo porro exercitationem cupiditate. Ex illo iusto pariatur.,Inactivo,Rural
166,4a0f7a60-74f4-11ed-be5f-0242ac1c000c,Instituto Pepita Marin,pepita.marin@hotmail.com,0908030955,Minus corrupti rerum laboriosam. Iste non esse adipisci neque aut fugiat reprehenderit. Illum occaecati labore porro.,Activo,Urbano
167,4a0f7ad8-74f4-11ed-be5f-0242ac1c000c,Instituto Camilo Urrutia,camilo.urrutia@hotmail.com,0963409865,Neque ad amet fugiat expedita. Placeat ipsum laudantium veritatis dolores nobis necessitatibus. Excepturi unde ex pariatur ipsum quo architecto.,Activo,Rural
168,4a0f7b50-74f4-11ed-be5f-0242ac1c000c,Instituto Jorge Zaragoza,jorge.zaragoza@hotmail.com,0904412940,Ea porro facere earum debitis inventore adipisci vitae. Facere est assumenda molestiae cupiditate. Et maiores voluptatibus repellat vitae laudantium.,Activo,Urbano
169,4a0f7c0e-74f4-11ed-be5f-0242ac1c000c,Instituto Jordi Blanch,jordi.blanch@hotmail.com,0952317618,Accusantium repellat omnis quas necessitatibus corporis unde. Iste labore perspiciatis. Quibusdam cupiditate soluta non. Quis non molestias nisi enim sapiente libero.,Activo,Urbano
170,4a0f7c86-74f4-11ed-be5f-0242ac1c000c,Universidad Che Viana,che.viana@hotmail.com,0982060108,Delectus maiores delectus nisi saepe. Incidunt suscipit quae explicabo. Veritatis esse magni aspernatur.,Activo,Urbano
171,4a0f7cfe-74f4-11ed-be5f-0242ac1c000c,Universidad Azahara Atienza,azahara.atienza@hotmail.com,0953582715,Explicabo ducimus vel rerum deserunt quam minima. Excepturi tempora aliquid necessitatibus.,Activo,Rural
172,4a0f7d6c-74f4-11ed-be5f-0242ac1c000c,Universidad Desiderio Ballester,desiderio.ballester@hotmail.com,0961932581,Quod hic earum unde voluptatibus fugiat qui. Nobis est soluta facilis fugit consectetur.,Activo,Urbano
173,4a0f7de4-74f4-11ed-be5f-0242ac1c000c,Universidad Salomé Dalmau,salomé.dalmau@hotmail.com,0954281167,Nesciunt magni officia maxime ducimus commodi quasi unde. Nobis corrupti voluptas ipsam rem.,Inactivo,Rural
174,4a0f7e70-74f4-11ed-be5f-0242ac1c000c,Instituto Juan Bautista Abril,juan bautista.abril@hotmail.com,0925667368,Natus dolor nam quasi. Neque blanditiis dicta architecto molestiae officiis. Optio quasi distinctio tempore recusandae eum explicabo.,Activo,Rural
175,4a0f7ede-74f4-11ed-be5f-0242ac1c000c,Universidad Valeria Alvarado,valeria.alvarado@hotmail.com,0989860711,Laudantium provident nemo accusamus voluptas saepe. Adipisci delectus eveniet quibusdam. Cumque eius voluptates dolorem laborum.,Activo,Urbano
176,4a0f7f56-74f4-11ed-be5f-0242ac1c000c,Universidad Bautista Hernández,bautista.hernández@hotmail.com,0970865653,Facere illum tempore totam explicabo debitis. Totam unde nulla accusantium nam quam deleniti. Corporis aliquam necessitatibus reprehenderit at. Molestiae animi dignissimos modi dolorem culpa.,Inactivo,Rural
177,4a0f7fce-74f4-11ed-be5f-0242ac1c000c,Instituto Bonifacio Mora,bonifacio.mora@hotmail.com,0906376133,Corrupti quisquam inventore odit et voluptate. Facere odit sit provident. Ipsa at id magnam minus itaque.,Inactivo,Rural
178,4a0f8064-74f4-11ed-be5f-0242ac1c000c,Instituto Diego Rodriguez,diego.rodriguez@hotmail.com,0911819970,Recusandae dolor atque aliquam. Inventore placeat et.,Inactivo,Urbano
179,4a0f80dc-74f4-11ed-be5f-0242ac1c000c,Instituto Josep Cabo,josep.cabo@hotmail.com,0926752680,Esse ipsa ratione consequatur. Odio consectetur doloremque sunt exercitationem numquam perferendis.,Inactivo,Urbano
180,4a0f8172-74f4-11ed-be5f-0242ac1c000c,Universidad Matilde Soler,matilde.soler@hotmail.com,0916768073,Magnam repudiandae unde harum iusto odit rerum vitae. Explicabo nemo aliquam aspernatur animi ex error. Cum dolores at delectus. Praesentium esse accusamus occaecati esse.,Inactivo,Rural
181,4a0f81f4-74f4-11ed-be5f-0242ac1c000c,Universidad Georgina Rubio,georgina.rubio@hotmail.com,0957612761,Sequi eaque quam fugit earum delectus corporis. Eveniet dolor doloribus iure saepe tempore mollitia minima. Exercitationem ipsa quasi sunt.,Activo,Rural
182,4a0fb96c-74f4-11ed-be5f-0242ac1c000c,Instituto Guiomar Valcárcel,guiomar.valcárcel@hotmail.com,0980752196,Alias corrupti voluptatem eos commodi tenetur. Iure labore sequi aliquam.,Activo,Rural
183,4a0fbafc-74f4-11ed-be5f-0242ac1c000c,Instituto Raúl Gomila,raúl.gomila@hotmail.com,0997231703,Earum natus animi inventore. Ipsa neque possimus minima saepe repellendus aliquam. Placeat voluptates quo optio.,Activo,Urbano
184,4a0fbbba-74f4-11ed-be5f-0242ac1c000c,Universidad Berta Lucas,berta.lucas@hotmail.com,0917352695,Dignissimos veritatis corporis rem nihil necessitatibus. Necessitatibus minima eius facilis neque minima.,Activo,Urbano
185,4a0fbc5a-74f4-11ed-be5f-0242ac1c000c,Instituto Lorenzo Estévez,lorenzo.estévez@hotmail.com,0955400037,Laborum officia mollitia dignissimos temporibus dolore nisi eius. Fugiat doloribus ipsam recusandae amet velit qui.,Activo,Urbano
186,4a0fbcfa-74f4-11ed-be5f-0242ac1c000c,Universidad Guadalupe Palacio,guadalupe.palacio@hotmail.com,0980917706,Ad voluptate incidunt. Exercitationem esse iure pariatur doloribus cum.,Inactivo,Urbano
187,4a0fbd9a-74f4-11ed-be5f-0242ac1c000c,Universidad Vidal Aramburu,vidal.aramburu@hotmail.com,0977861808,Magnam facere expedita aut error in ea. Magni repellendus sunt earum.,Inactivo,Urbano
188,4a0fbe1c-74f4-11ed-be5f-0242ac1c000c,Instituto Abigaíl Peralta,abigaíl.peralta@hotmail.com,0993852677,Sunt ex illum aut nesciunt. Inventore sapiente veniam expedita animi.,Inactivo,Rural
189,4a0fbebc-74f4-11ed-be5f-0242ac1c000c,Universidad Ángela Castell,ángela.castell@hotmail.com,0918750102,Delectus molestias qui accusamus ipsum eos. Mollitia adipisci dolor eius.,Inactivo,Rural
190,4a0fbf5c-74f4-11ed-be5f-0242ac1c000c,Instituto Galo Camacho,galo.camacho@hotmail.com,0926828809,Ratione placeat ut. Quas exercitationem amet dolor illo facilis illo.,Activo,Rural
191,4a0fbffc-74f4-11ed-be5f-0242ac1c000c,Instituto Rufina Losada,rufina.losada@hotmail.com,0923385781,Sunt perferendis ipsa dolorum dolorem quidem dicta. At aut odio nobis occaecati aliquid quis. Iure sed modi ipsum error illum iusto. Ipsum tempore nesciunt corporis illum.,Activo,Rural
192,4a0fc182-74f4-11ed-be5f-0242ac1c000c,Universidad Adora Alegria,adora.alegria@hotmail.com,0966695603,Esse ipsa debitis doloribus earum consectetur. Rerum eum est nesciunt.,Activo,Urbano
193,4a0fc268-74f4-11ed-be5f-0242ac1c000c,Instituto Crescencia Zapata,crescencia.zapata@hotmail.com,0927632930,Doloribus soluta asperiores at praesentium quidem error. Sapiente adipisci laborum alias quia. Soluta excepturi voluptatibus. Laboriosam eveniet sunt voluptas delectus.,Activo,Rural
194,4a0fc308-74f4-11ed-be5f-0242ac1c000c,Universidad Manu Verdugo,manu.verdugo@hotmail.com,0952900682,Iste dolores repellendus ullam corrupti. Qui saepe perferendis saepe. Qui quis iure.,Inactivo,Rural
195,4a0fc3a8-74f4-11ed-be5f-0242ac1c000c,Instituto Poncio Donaire,poncio.donaire@hotmail.com,0935060997,Eos impedit at officia a. Odio tempore quod temporibus molestias aperiam natus.,Activo,Rural
196,4a0fc434-74f4-11ed-be5f-0242ac1c000c,Universidad Plácido Mendizábal,plácido.mendizábal@hotmail.com,0912420278,Nihil minima enim doloremque nemo asperiores sunt neque.,Activo,Rural
197,4a0fc4b6-74f4-11ed-be5f-0242ac1c000c,Instituto Victor Manuel Pedrosa,victor manuel.pedrosa@hotmail.com,0947049284,Harum accusantium magni officiis. Hic mollitia non soluta.,Inactivo,Urbano
198,4a0fc54c-74f4-11ed-be5f-0242ac1c000c,Universidad Paca Paredes,paca.paredes@hotmail.com,0946530226,Veniam beatae natus nobis sunt. Mollitia molestias deserunt beatae voluptates blanditiis.,Inactivo,Urbano
