,Id_Car,Nombre_Car,Descrip_Car,Estado_Car,Fecha_Vigencia_Car,Modalidad_Car,Jornada_Car
113,30f813b6-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Profesional de nivel medio de partería,Aut unde dignissimos architecto itaque praesentium. Itaque cumque dolor alias illo. Reiciendis consequuntur inventore nemo perspiciatis mollitia. Dolorum soluta quo soluta eum explicabo deleniti.,Activo,1943-08-16,En linea,Vespertina
114,30f81456-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Director de políticas y planificación,Dicta minima consequuntur voluptate labore inventore. Natus unde perferendis consequuntur.,Inactivo,1962-02-05,Presencial,Vespertina
115,30f814ec-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Decorador de interior,Perspiciatis temporibus incidunt sunt. Quos mollitia maiores.,Activo,1960-12-11,Presencial,En linea
116,30f81596-74f4-11ed-9ec6-0242ac1c000c,"Tecnología en Operador de incineradores, instalaciones de tratamiento de agua",Itaque rem at qui. Voluptas excepturi iure ex.,Activo,1964-12-25,En linea,En linea
117,30f816b8-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Instalador y reparador en tecnología de la información y las comunicaciones,Est nihil dicta dignissimos neque. Beatae neque dolorem nemo expedita. Reiciendis magnam magni sint aliquam deserunt ducimus.,Activo,1957-07-23,En linea,Matutina
118,30f81762-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Abogado,Expedita ad repellat nobis. Unde at nostrum quaerat ab a distinctio distinctio.,Activo,1954-06-18,En linea,En linea
119,30f81802-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Técnico de la Web,Error ad laudantium ut asperiores officiis odio. Fuga praesentium animi doloribus corporis magni quam. Excepturi error temporibus ab similique illum laboriosam.,Inactivo,1977-11-28,Presencial,Vespertina
120,30f818a2-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Diseñador multimedia,Nulla possimus similique in non odit iste. Cumque quos illum ab ipsum provident temporibus.,Inactivo,1943-02-22,Presencial,Matutina
121,30f81abe-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Analista de gestión y organización,Numquam praesentium doloremque itaque velit repudiandae. Doloribus nostrum quisquam voluptatibus omnis vel molestiae.,Activo,1973-01-10,En linea,Vespertina
122,30f81b7c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Meteorólogo,Quis voluptatem soluta quo repellendus recusandae quaerat.,Inactivo,1948-06-14,Distancia,Vespertina
123,30f81c1c-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Director de producción agropecuaria y silvicultura,Quos iusto a a eligendi quam. Cupiditate quam non. Quisquam tenetur odit aperiam ullam similique aperiam dolores.,Inactivo,1979-09-23,Distancia,Vespertina
124,30f81cbc-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Supervisor de industria manufacturera,Numquam repellendus incidunt sed sapiente iste at. Alias eius laudantium voluptatibus laborum aut. Eligendi quos mollitia minus deleniti. Fugit unde cumque earum tenetur ut atque.,Inactivo,1972-01-05,En linea,Matutina
125,30f81df2-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Instalador y reparador de líneas eléctricas,Optio dignissimos molestiae odio. Optio esse nobis necessitatibus aspernatur ipsum voluptate.,Activo,1951-11-10,Presencial,Vespertina
126,30f81ea6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Secretario ejecutivo,Sunt sit eaque cum accusamus ea temporibus.,Activo,1944-07-27,En linea,Matutina
127,30f81faa-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Practicante paramédico,Aperiam suscipit iusto numquam voluptates nemo asperiores adipisci. Provident molestiae quas suscipit dolores sed. Ut mollitia eaque blanditiis.,Inactivo,1942-10-11,Presencial,Vespertina
128,30f8204a-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Controlador de instalaciones de procesamiento de productos químicos,Occaecati culpa animi nostrum fuga eum cupiditate. Repellendus aut dolores maiores dicta similique eos nisi.,Inactivo,1975-12-12,Presencial,Intensiva
129,30f82176-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ingeniero químico,Unde ducimus nemo dicta veniam. Modi delectus dolorem recusandae velit dolores expedita. Placeat possimus natus molestiae.,Inactivo,1957-04-14,Distancia,Matutina
130,30f82220-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Gerente general,Ut odit inventore voluptatum. Est molestiae qui esse ad expedita.,Activo,1971-02-07,Distancia,En linea
131,30f822c0-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Técnico en aparatos de diagnóstico y tratamiento médico,Provident enim assumenda minus ullam esse suscipit. Vero nemo at ab autem placeat maxime.,Activo,1944-07-31,Distancia,Vespertina
132,30f82356-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Revocador,Ipsa corrupti hic aliquid dolores.,Inactivo,1963-03-25,Presencial,En linea
133,30f82482-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Moldeador y machero,Est veniam ratione ducimus laudantium laboriosam. Adipisci similique dolorum natus adipisci quia repellat repellat.,Activo,1968-03-30,En linea,Intensiva
134,30f8252c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Operador de máquinas de movimiento de tierras,Repellat aliquid dicta similique cum possimus ullam. Deleniti ipsam sequi corporis animi officia cupiditate. Eum voluptas consequatur harum adipisci quod atque.,Inactivo,1973-11-06,En linea,Intensiva
135,30f825cc-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Ebanista,Illo beatae iure iste nemo inventore doloremque. Minima iste magnam molestiae quam.,Activo,1975-07-06,Presencial,En linea
136,30f82676-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Receptor de apuestas,Provident distinctio corporis recusandae amet vel. Aut sequi totam.,Activo,1963-07-10,Distancia,Intensiva
137,30f827a2-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Secretario jurídicos,Similique sapiente minus autem debitis. Eius optio possimus asperiores fugit sapiente. Autem veritatis veritatis labore sapiente.,Inactivo,1967-03-21,Presencial,Intensiva
138,30f8284c-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Pescadero,Sed mollitia blanditiis. Reiciendis tempore exercitationem dolorem dolor.,Inactivo,1970-03-02,En linea,Vespertina
139,30f828ec-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Comerciante de tiendas,Deserunt distinctio temporibus optio quaerat. Consequatur occaecati iure nostrum blanditiis nisi quo. Et labore quibusdam incidunt tempore.,Activo,1950-05-05,Presencial,Matutina
140,30f8298c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Operador de plantas y máquinas de productos químicos,Debitis culpa quibusdam eveniet asperiores. Deserunt necessitatibus iure.,Activo,1977-05-08,Distancia,Matutina
141,30f82ac2-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Zoólogo,Rerum reprehenderit labore velit minus. Reprehenderit sed aut nostrum.,Activo,1969-07-10,Distancia,En linea
142,30f82b62-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Modelador de vidrio,Voluptas nihil minima nihil. Quam nihil enim iste.,Activo,1971-05-16,Presencial,Intensiva
143,30f82c0c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Comerciante de tiendas,Facere officia ex occaecati ipsa praesentium.,Inactivo,1946-02-18,Presencial,En linea
144,30f82d92-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Profesional de nivel medio de servicios estadísticos o matemáticos,Ipsum enim ipsa. Dolores aspernatur laudantium provident asperiores officia mollitia.,Inactivo,1960-09-20,Distancia,Vespertina
145,30f82e3c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Ingeniero electricista,Recusandae quae sequi perspiciatis dolores nihil quod odio. Odio suscipit corporis eligendi quas.,Activo,1948-10-17,En linea,En linea
146,30f82edc-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Peón forestales,Enim est consequatur officia. Saepe molestiae perspiciatis ab omnis itaque explicabo. Quod praesentium itaque cumque amet earum sapiente cum.,Inactivo,1941-10-09,En linea,Matutina
147,30f82f72-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Limpiador de fachadas,Mollitia quia fugiat magnam libero repellendus. Mollitia tempore accusamus dignissimos asperiores minima doloremque.,Inactivo,1941-03-14,Presencial,En linea
148,30f83012-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Empleado de servicios de transporte,Sint fuga ex asperiores non. Dolores perferendis dolor nisi. Deleniti dignissimos asperiores.,Activo,1951-08-12,En linea,Intensiva
149,30f8318e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Planchador manuales,Beatae assumenda consectetur ipsum distinctio. Iusto ipsa ut unde architecto nemo.,Activo,1967-10-09,Presencial,Vespertina
150,30f8322e-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Tramper,Culpa iure ratione quia exercitationem ea totam. Veritatis ducimus corrupti nesciunt temporibus eveniet.,Inactivo,1971-12-12,Presencial,Matutina
151,30f832ce-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Administrador de sistemas,Quas laboriosam odio doloribus debitis neque numquam est. Velit fuga ea. Quo ab facere quaerat rerum.,Activo,1969-03-31,Presencial,Intensiva
152,30f8336e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Fotógrafo,Et atque cupiditate.,Activo,1968-03-14,En linea,Vespertina
153,30f834a4-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Trabajador forestal calificado,Velit nobis dolores molestias voluptatibus delectus suscipit. Possimus alias ad dolores exercitationem corrupti. Quae aut alias officia repudiandae. Quaerat corporis nihil mollitia.,Inactivo,1951-08-11,Distancia,Intensiva
154,30f8353a-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Analista de sistemas,Beatae sed voluptates cum numquam enim aliquid. Quibusdam corrupti mollitia. Sequi neque sequi ipsam enim perferendis laudantium.,Activo,1963-02-22,Presencial,Matutina
155,30f835da-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico en ingeniería civil,Placeat voluptatem quo rem fugit numquam provident. Odio repellendus totam quis.,Activo,1949-01-17,En linea,En linea
156,30f8367a-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Peón de explotaciones agrícolas,Repellat ducimus exercitationem. Consectetur animi cumque.,Inactivo,1968-04-18,Presencial,En linea
157,30f837a6-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Árbitro deportivo,Consectetur iusto fugiat sunt quas ipsam consectetur. Unde mollitia ratione commodi corporis corporis doloribus.,Activo,1960-06-04,Presencial,Vespertina
158,30f8383c-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Supervisor de tiendas y almacenes,Ipsa at laudantium ipsam dolorem. Nihil ratione non facilis cumque minima. Necessitatibus impedit ea nostrum.,Inactivo,1956-08-13,Presencial,En linea
159,30f838d2-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Locutor de televisión,Impedit veritatis maiores ipsam. Ex hic veniam.,Activo,1946-02-04,Distancia,En linea
160,30f8397c-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Profesional en redes de computadores,Assumenda ducimus dolores necessitatibus ut. Eligendi recusandae similique inventore voluptates. Praesentium maxime iure ea deserunt impedit consequuntur.,Inactivo,1951-04-13,Presencial,Vespertina
161,30f83b02-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Codificador de datos,Placeat consequuntur iure eos ad. Quaerat tempora pariatur. Tempora dolor qui.,Activo,1972-02-14,Distancia,Vespertina
162,30f83b98-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Guardián de prisión,Distinctio temporibus tenetur atque necessitatibus labore impedit. Maiores accusantium consectetur. Aliquid eum reiciendis.,Inactivo,1964-12-08,En linea,Intensiva
163,30f83c2e-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Locutor de radio,Recusandae necessitatibus et eaque. Consequuntur tenetur provident quas consectetur temporibus tenetur. Voluptates corrupti rem praesentium.,Inactivo,1955-11-15,En linea,En linea
164,30f83cce-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Técnico en ingeniería civil,Natus fugit natus doloremque fugiat consectetur aliquam. Placeat molestias nobis. Odit possimus ullam maiores voluptate tenetur omnis.,Activo,1958-12-04,Presencial,En linea
165,30f83df0-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Expendedor de gasolineras,Magni enim culpa adipisci. Doloremque dicta fuga repellendus in eveniet. Nam consequuntur sit quos iste animi aut accusamus. Labore eveniet repellat animi minima minima facere.,Inactivo,1957-02-18,En linea,En linea
166,30f83e86-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Pintor y empapelador,Aliquam recusandae aliquid eligendi facilis exercitationem eos culpa. Sapiente quas voluptas deleniti aut.,Activo,1964-12-01,Distancia,En linea
167,30f83f12-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Practicante paramédico,Hic accusantium saepe voluptates nihil cupiditate. Natus odit cumque possimus id. Pariatur est quaerat architecto aspernatur.,Activo,1945-05-03,En linea,En linea
168,30f83fa8-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Diseñador de prendas,Architecto perferendis consectetur nam enim. Illo aliquid similique accusantium. Culpa sequi amet dolorem quae quisquam cumque.,Inactivo,1963-10-26,Distancia,Intensiva
169,30f84110-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Maquinista de locomotoras,Corrupti rem iusto ipsum quasi animi dolores. Odit fugit itaque commodi consequuntur.,Inactivo,1945-07-18,Presencial,En linea
170,30f841c4-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Profesor de enseñanza secundaria,Dolor qui eaque iusto cumque aperiam quae. Culpa modi dicta sequi minima facere ducimus excepturi. Corporis quidem possimus sint necessitatibus cumque distinctio.,Activo,1955-09-29,En linea,Matutina
171,30f84264-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de servicios de bienestar social,Voluptas asperiores quibusdam voluptate. Deserunt quam corrupti modi excepturi. Praesentium laboriosam nisi occaecati ducimus laborum vitae.,Activo,1970-04-05,En linea,En linea
172,30f84390-74f4-11ed-9ec6-0242ac1c000c,"Ingeniería en Panaderos, pasteleros y confiteros",Accusamus tempore asperiores voluptatibus quaerat repellendus minus. Quod nostrum quos accusantium est quis accusamus.,Activo,1975-03-27,Presencial,Intensiva
173,30f84444-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Mecánico y ajustador electricista,Hic corrupti tempora eius id reiciendis occaecati adipisci. Quasi beatae aliquam error. Sit perferendis libero quos.,Activo,1967-05-11,Presencial,En linea
174,30f844ee-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Moldeador y machero,Perferendis eligendi a. Mollitia non commodi at alias cum laudantium. Corrupti repellendus placeat quas architecto est. Sunt dolore placeat temporibus quibusdam laudantium.,Activo,1941-02-24,En linea,Intensiva
175,30f84584-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Reponedor de estanterías,Fugiat quas minus fugit maxime. Facere nulla ullam repellat cum quod soluta. At dignissimos nam cumque minima.,Activo,1958-11-09,Presencial,Intensiva
176,30f84624-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Personas que realizan trabajos varios,Distinctio reprehenderit quae quidem. Nemo est cum vel.,Inactivo,1955-12-17,Distancia,Vespertina
177,30f84750-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Agente de servicios de expedición de licencias y permisos,Voluptates ipsa doloribus laudantium consequuntur vel amet. Fugit accusamus magni delectus vitae. Accusantium ratione quae aspernatur.,Inactivo,1946-11-11,Presencial,Matutina
178,30f84868-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de explotaciones de minería,Maiores voluptatem eaque perferendis animi repellendus id at. Nesciunt provident eligendi qui dolore culpa nihil.,Inactivo,1942-04-28,En linea,En linea
179,30f848fe-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Mandader,Voluptate mollitia cupiditate consequatur. Vel blanditiis neque incidunt occaecati.,Inactivo,1960-07-22,Presencial,En linea
180,30f84a20-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Inspector de la salud laboral,Deserunt similique totam distinctio quaerat nam officia. Aperiam facilis cumque tempora neque. Voluptatibus eius tenetur hic vero autem sunt.,Inactivo,1977-11-29,Distancia,Matutina
181,30f84ac0-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Trabajador forestal calificado,Facere necessitatibus iusto blanditiis alias eum amet quas. Asperiores ea nisi ratione sunt eos ea.,Activo,1944-04-20,Presencial,Intensiva
182,30f84b56-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Chef,Minima natus quod magnam. Sapiente asperiores esse possimus. Recusandae possimus facere corrupti quidem hic.,Inactivo,1969-08-12,En linea,En linea
183,30f84bf6-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Cortador de vidrio,Necessitatibus consequuntur minima maiores. Soluta aliquam natus architecto suscipit quaerat. Reprehenderit exercitationem vero atque tempora atque quo. Vel natus nisi ratione odio accusamus.,Activo,1944-11-20,Presencial,En linea
184,30f84d18-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Instalador de material aislante y de insonorización,Accusantium minima voluptatibus nisi est ex rerum. Magni consequatur natus enim iste ea eligendi. Nulla voluptatibus rem facere beatae deserunt totam. Sint aliquam pariatur a dignissimos iusto.,Inactivo,1953-12-09,Distancia,Intensiva
185,30f84db8-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Maestro de enseñanza primaria,Ad asperiores deserunt quam ut mollitia. Officia doloribus ullam dolore nostrum. Quo aut dicta nulla praesentium voluptas aliquid enim.,Inactivo,1960-02-03,En linea,Vespertina
186,30f84e4e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Secretario administrativo,Accusantium libero rem possimus laboriosam necessitatibus facilis quisquam. Voluptate nobis vero cumque saepe modi deserunt debitis. Eius libero esse.,Inactivo,1957-08-30,En linea,En linea
187,30f84ee4-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Cocinero,Omnis debitis quibusdam quia minima enim officia. Magnam minus quia similique.,Activo,1963-05-06,En linea,En linea
188,30f84f84-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Zoólogo,Dolore corrupti fuga commodi. Perspiciatis quos impedit rerum. Quo culpa molestiae repellendus ratione commodi blanditiis. Temporibus veniam corrupti officiis velit at cum aliquid.,Inactivo,1940-02-12,Distancia,Vespertina
189,30f8509c-74f4-11ed-9ec6-0242ac1c000c,Tecnología en Director de servicios de tecnología de la información y las comunicaciones,Enim mollitia mollitia excepturi amet dolore sapiente. Delectus laboriosam itaque sapiente.,Activo,1944-07-21,En linea,En linea
190,30f85132-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Regulador y operador de máquinas y herramientas,Quos facere consequuntur aspernatur. Cumque esse iure sequi unde fuga sapiente. Reprehenderit quo ex rem culpa.,Activo,1967-12-25,En linea,Vespertina
191,30f851d2-74f4-11ed-9ec6-0242ac1c000c,Ingeniería en Revocador,Tenetur itaque aspernatur nisi in libero nisi. Architecto laborum maiores.,Inactivo,1942-09-10,Presencial,En linea
192,30f8525e-74f4-11ed-9ec6-0242ac1c000c,Licenciatura en Recolector de basura y material reciclable,Omnis omnis fugiat esse omnis nam. Quod voluptas minima. Eveniet quo hic unde.,Activo,1958-10-05,En linea,Vespertina
