,ID_Parametros,Accion_Afir_Socioeco_Para,Accion_Afir_Terri_Para,Accion_Afir_Rural_Para,Accion_Afir_Vulnera_Para,Accion_Afir_Pueblos_Nacion_Para,Cupos_Oferta_Car_Para,Fecha_Cupos_Oferta_Car_Para,Puntaje_Refer_Car_Para
216,0aab141c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,18,2022-07-30,907
217,0aab14b2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,47,2022-06-18,701
218,0aab1552-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,28,2022-11-01,927
219,0aab15e8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,46,2022-10-31,984
220,0aab1674-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,39,2022-09-12,999
221,0aab1728-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,6,2022-06-12,995
222,0aab17be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,47,2022-11-03,851
223,0aab185e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,0,2022-08-05,827
224,0aab18fe-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,11,2022-07-03,989
225,0aab1994-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,16,2022-09-18,902
226,0aab1a2a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,31,2022-11-20,806
227,0aab1ac0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,12,2022-09-07,819
228,0aab1b92-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,15,2022-08-09,973
229,0aab1c5a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,4,2022-10-10,807
230,0aab1cf0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,14,2022-10-22,746
231,0aab1d86-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,19,2022-10-04,901
232,0aab1e26-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,9,2022-07-02,945
233,0aab1f16-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,27,2022-05-11,873
234,0aab1fb6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,27,2022-08-28,939
235,0aab204c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,20,2022-10-09,767
236,0aab20e2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,3,2022-11-29,983
237,0aab2178-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,1,2022-09-02,927
238,0aab220e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,3,2022-11-03,714
239,0aab22a4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,6,2022-09-05,804
240,0aab233a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,38,2022-05-08,857
241,0aab23d0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,10,2022-07-12,949
242,0aab245c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,46,2022-06-17,912
243,0aab24f2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,32,2022-11-15,825
244,0aab2592-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,9,2022-08-14,975
245,0aab2682-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,33,2022-06-07,955
246,0aab2cfe-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,11,2022-05-08,806
247,0aab2da8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,24,2022-06-16,831
248,0aab2e3e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,21,2022-05-28,964
249,0aab2ee8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,8,2022-07-14,870
250,0aab2f7e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,33,2022-07-17,739
251,0aab3014-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,22,2022-08-20,913
252,0aab30b4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,6,2022-05-20,703
253,0aab314a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,26,2022-10-22,753
254,0aab31e0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,41,2022-11-09,794
255,0aab326c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,42,2022-07-08,916
256,0aab3316-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,20,2022-10-21,920
257,0aab33b6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,7,2022-07-06,870
258,0aab344c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,3,2022-09-05,732
259,0aab34e2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,3,2022-11-19,948
260,0aab356e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,34,2022-11-05,920
261,0aab3604-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,21,2022-09-18,770
262,0aab36a4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Falso,43,2022-10-24,888
263,0aab3744-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,47,2022-05-20,747
264,0aab37e4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,24,2022-08-10,921
265,0aab387a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,14,2022-05-28,904
266,0aab3910-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,3,2022-11-02,881
267,0aab39a6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,1,2022-08-08,803
268,0aab3a3c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,39,2022-11-01,870
269,0aab3ad2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,44,2022-11-14,990
270,0aab3b90-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,0,2022-10-01,852
271,0aab3c26-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,31,2022-05-18,714
272,0aab3cbc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,6,2022-09-29,835
273,0aab3d5c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,20,2022-06-05,949
274,0aab3df2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,1,2022-09-26,939
275,0aab3e88-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,28,2022-10-07,994
276,0aab3f28-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,2,2022-08-26,912
277,0aab3fbe-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,41,2022-05-14,970
278,0aab4054-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,5,2022-11-20,764
279,0aab40e0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,8,2022-09-03,811
280,0aab4180-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,30,2022-11-21,844
281,0aab4216-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,10,2022-05-23,937
282,0aab42a2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,21,2022-07-05,993
283,0aab4338-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Falso,43,2022-10-12,721
284,0aab4518-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,41,2022-10-22,970
285,0aab4612-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,17,2022-07-14,966
286,0aab46bc-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,35,2022-11-13,854
287,0aab475c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,42,2022-07-10,908
288,0aab4810-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Verdadero,29,2022-06-10,760
289,0aab48ba-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,8,2022-07-15,991
290,0aab495a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,49,2022-05-13,841
291,0aab4a04-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,41,2022-11-17,857
292,0aab4ab8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,2,2022-07-19,720
293,0aab4b58-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,5,2022-08-06,980
294,0aab4c02-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,4,2022-07-05,881
295,0aab4ca2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,28,2022-07-13,743
296,0aab4d42-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,11,2022-07-01,923
297,0aab5076-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,26,2022-10-08,972
298,0aab5148-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,36,2022-08-19,794
299,0aab51e8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,31,2022-10-20,735
300,0aab5292-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,6,2022-06-16,886
301,0aab5328-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Verdadero,47,2022-05-03,918
302,0aab53c8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,6,2022-09-15,924
303,0aab5468-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,47,2022-10-14,751
304,0aab5508-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,48,2022-11-29,710
305,0aab55a8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,39,2022-07-19,712
306,0aab5648-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,42,2022-10-16,708
307,0aab56de-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,31,2022-05-18,972
308,0aab577e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,41,2022-07-08,754
309,0aab5846-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,42,2022-07-18,708
310,0aab58f0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,47,2022-05-31,864
311,0aab5986-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,17,2022-07-18,928
312,0aab5a30-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,2,2022-05-13,788
313,0aab5af8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,49,2022-09-06,885
314,0aab5b98-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,6,2022-10-13,856
315,0aab5c38-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,8,2022-05-25,706
316,0aab5cd8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,35,2022-11-09,940
317,0aab5de6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,1,2022-06-17,916
318,0aab5e72-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,47,2022-05-27,861
319,0aab5efe-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,7,2022-08-04,819
320,0aab5f94-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,34,2022-10-08,777
321,0aab602a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,22,2022-06-07,983
322,0aab60c0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,25,2022-11-13,906
323,0aab6156-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,17,2022-05-03,923
324,0aab61f6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,21,2022-08-03,941
325,0aab628c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Falso,22,2022-10-04,957
326,0aab6322-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,21,2022-07-24,898
327,0aab63b8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,32,2022-11-24,819
328,0aab6458-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,4,2022-06-02,758
329,0aab64ee-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,15,2022-10-16,712
330,0aab65a2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,6,2022-08-29,903
331,0aab6638-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,45,2022-05-28,894
332,0aab6778-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,24,2022-05-07,882
333,0aab6818-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,8,2022-05-28,921
334,0aab68c2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,4,2022-07-12,805
335,0aab6962-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,49,2022-06-20,968
336,0aab6a02-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,17,2022-05-17,936
337,0aab6aa2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,20,2022-06-19,796
338,0aab6b4c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,30,2022-10-22,833
339,0aab6bec-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,38,2022-11-28,722
340,0aab6ce6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,50,2022-10-11,986
341,0aab6d90-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,18,2022-05-19,747
342,0aab6e30-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,46,2022-07-18,740
343,0aab6ed0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,40,2022-05-17,863
344,0aab6f7a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Verdadero,34,2022-07-20,953
345,0aab7024-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,15,2022-10-28,741
346,0aab70ce-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,13,2022-07-08,912
347,0aab7164-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,49,2022-08-06,984
348,0aab720e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Verdadero,29,2022-07-23,927
349,0aab72ae-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,34,2022-08-30,951
350,0aab7358-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,27,2022-09-04,867
351,0aab73ee-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,20,2022-07-10,706
352,0aab86e0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,5,2022-06-25,814
353,0aab88a2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,25,2022-07-19,747
354,0aab8956-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,8,2022-05-19,813
355,0aab8a0a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,35,2022-05-16,757
356,0aab8aaa-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,27,2022-05-21,845
357,0aab8b40-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,16,2022-05-21,883
358,0aab8c30-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,47,2022-07-22,744
359,0aab8cd0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Falso,22,2022-08-26,796
360,0aab8d66-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,19,2022-10-29,733
361,0aab8dfc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,16,2022-07-06,719
362,0aab8e92-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,39,2022-05-19,707
363,0aab8f28-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,45,2022-11-16,824
364,0aab8fbe-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,26,2022-11-12,923
365,0aab905e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,19,2022-06-20,853
366,0aab90f4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Verdadero,23,2022-05-05,959
367,0aab9194-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,8,2022-08-05,915
368,0aab922a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,36,2022-07-23,721
369,0aab92c0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,2,2022-06-11,910
370,0aab9360-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,25,2022-09-21,870
371,0aab94c8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,1,2022-08-28,741
372,0aab9586-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,30,2022-11-03,700
373,0aab9626-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,33,2022-05-24,925
374,0aab96bc-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,1,2022-09-06,900
375,0aab975c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,48,2022-08-18,893
376,0aab97f2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,8,2022-11-01,925
377,0aab9888-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,24,2022-11-13,948
378,0aab9928-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,15,2022-05-06,810
379,0aab99be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,4,2022-11-02,916
380,0aab9a4a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,17,2022-11-07,911
381,0aabaada-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,5,2022-11-02,798
382,0aabaca6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,27,2022-09-08,787
383,0aabad64-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,18,2022-07-23,978
384,0aabae0e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,48,2022-07-25,729
385,0aabaf44-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,12,2022-11-04,902
386,0aabb066-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,26,2022-06-08,993
387,0aabb0f2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Falso,9,2022-06-07,796
388,0aabb174-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,28,2022-09-07,956
389,0aabb214-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,35,2022-07-18,763
390,0aabb34a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,46,2022-09-02,992
391,0aabb3e0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,4,2022-07-10,979
392,0aabb480-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,38,2022-10-23,790
393,0aabb520-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,46,2022-08-12,817
394,0aabb5c0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,38,2022-08-09,779
395,0aabb66a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,39,2022-05-17,816
396,0aabb70a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Verdadero,12,2022-08-25,902
397,0aabb7dc-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,14,2022-11-25,986
398,0aabb87c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,17,2022-07-22,796
399,0aabb91c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,13,2022-08-27,724
400,0aabb9c6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,28,2022-09-05,803
401,0aabba5c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,5,2022-05-07,982
402,0aabbb6a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,30,2022-06-29,866
403,0aabbc00-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,5,2022-06-27,838
404,0aabbca0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,6,2022-06-12,830
405,0aabbd2c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,2,2022-05-08,770
406,0aabbdcc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,46,2022-08-14,755
407,0aabbe62-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,15,2022-07-02,835
408,0aabbef8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,36,2022-06-04,745
409,0aabbf98-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,4,2022-06-13,763
410,0aabc038-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Verdadero,16,2022-05-07,731
411,0aabc0ce-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,11,2022-06-05,987
412,0aabc16e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,3,2022-10-10,745
413,0aabc29a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,4,2022-09-22,920
414,0aabc330-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,14,2022-05-06,752
415,0aabc45c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,29,2022-09-28,861
416,0aabc506-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,2,2022-06-13,789
417,0aabc5a6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,49,2022-06-04,908
418,0aabda64-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,41,2022-09-11,845
419,0aabdb72-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,50,2022-08-11,802
420,0aabdc1c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,4,2022-06-29,824
421,0aabdcbc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,39,2022-09-14,909
422,0aabdd52-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,39,2022-10-03,814
423,0aabddf2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,27,2022-06-17,861
424,0aabde92-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,29,2022-09-03,975
425,0aabdf28-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,34,2022-09-07,754
426,0aabdfc8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,29,2022-05-14,786
427,0aabe05e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,10,2022-10-29,823
428,0aabe0f4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,6,2022-07-25,874
429,0aabe18a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,39,2022-08-26,757
430,0aabe27a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,4,2022-09-09,921
431,0aabe31a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,7,2022-11-09,997
432,0aabe3b0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,17,2022-10-21,793
433,0aabe446-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,32,2022-07-18,987
434,0aabe4e6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,49,2022-05-29,805
435,0aabe5a4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,46,2022-05-30,913
436,0aabe644-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,6,2022-08-22,987
